,cluster_id,企業名称
609,0,パスロジ
610,0,識学
589,0,システムサポート
588,0,アクリート
587,0,プロレド・パートナーズ
586,0,エクスモーション
563,0,Ｍマート
564,0,ＳＥＲＩＯホールディングス
566,0,ＲＰＡホールディングス
567,0,ブティックス
568,0,ビープラッツ
569,0,コンヴァノ
570,0,ヒューマン・アソシエイツ・ホー
571,0,ベストワンドットコム
572,0,エヌリンクス
573,0,揚工舎
512,0,キャリア
574,0,ビズライト・テクノロジー
576,0,ＳＩＧ
577,0,ＺＵＵ
578,0,ライトアップ
579,0,エーアイ
580,0,スプリックス
581,0,インバウンドテック
582,0,ロジザード
583,0,ＦＩＧ
584,0,マネジメントソリューションズ
585,0,バンク・オブ・イノベーション
575,0,ログリー
511,0,ストライク
510,0,Ｕｂｉｃｏｍホールディングス
509,0,ホープ
436,0,ＳＨＩＦＴ
437,0,ＣＲＩ・ミドルウェア
438,0,クラウドワークス
439,0,ＧＭＯ　ＴＥＣＨ
440,0,弁護士ドットコム
441,0,テクノプロ・ホールディングス
442,0,アトラグループ
443,0,ＵＳＥＮ−ＮＥＸＴ　ＨＯＬＤＩ
444,0,メディカル・データ・ビジョン
445,0,マークラインズ
446,0,ＳＦＰホールディングス
447,0,アドベンチャー
448,0,サイジニア
449,0,ｇｕｍｉ
450,0,インターワークス
451,0,ヨシックスホールディングス
452,0,データセクション
453,0,カヤック
454,0,エクストリーム
455,0,ＭＲＴ
456,0,アイ・アールジャパンホールディ
435,0,イー・カムトゥルー
434,0,エラン
433,0,オプティム
432,0,ＧＭＯリサーチ
408,0,エンカレッジ・テクノロジ
409,0,アーキテクツ・スタジオ・ジャパ
410,0,シンメンテホールディングス
411,0,アビスト
412,0,シグマクシス
413,0,ウィルグループ
827,0,フォーカスシステムズ
415,0,ウエスコホールディングス
416,0,サイバーリンクス
417,0,ディー・エル・イー
457,0,ＫｅｅＰｅｒ技研
418,0,エスクロー・エージェント・ジャ
420,0,フリークアウト・ホールディング
421,0,メドピア
422,0,レアジョブ
423,0,鳥貴族ホールディングス
424,0,中央インターナショナルグループ
425,0,イルグルム
426,0,リアルワールド
427,0,ＦＦＲＩセキュリティ
428,0,ホットランド
431,0,セレス
419,0,フィックスターズ
611,0,リックソフト
458,0,ファーストロジック
460,0,コラボス
487,0,タメニー
488,0,バルニバービ
489,0,ロゼッタ
491,0,ネオジャパン
492,0,鎌倉新書
493,0,ランドコンピュータ
494,0,ダブルスタンダード
495,0,フーバーブレイン
496,0,マイネット
497,0,ＳＭＮ
498,0,一蔵
499,0,ソーシャルワイヤー
500,0,はてな
501,0,バリューゴルフ
502,0,アカツキ
503,0,グローバルキッズＣＯＭＰＡＮＹ
504,0,アイドママーケティングコミュニ
505,0,ＰＲ　ＴＩＭＥＳ
506,0,エアトリ
507,0,ハイアス・アンド・カンパニー
508,0,グローバルウェイ
486,0,ＧＭＯメディア
485,0,ＡｐｐＢａｎｋ
484,0,デンタス
483,0,ブランジスタ
461,0,ゼネラル・オイスター
462,0,イード
463,0,モバイルファクトリー
464,0,日本動物高度医療センター
465,0,ｓＭｅｄｉｏ
466,0,海帆
467,0,三機サービス
468,0,レントラックス
469,0,リンクバル
470,0,ＪＩＧ−ＳＡＷ
459,0,シリコンスタジオ
471,0,Ｇｕｎｏｓｙ
473,0,デザインワン・ジャパン
474,0,スマートバリュー
475,0,デジタル・インフォメーション・
476,0,アイリッジ
477,0,イトクロ
478,0,ＰＣＩホールディングス
479,0,アクアライン
480,0,パイプドＨＤ
481,0,アイビーシー
482,0,ネットマーケティング
472,0,テラスカイ
612,0,東海ソフト
613,0,フロンティアインターナショナル
614,0,スマレジ
744,0,日本ファルコム
746,0,ジェイック
747,0,ラクス
748,0,ＷＤＢホールディングス
749,0,キャリアリンク
750,0,青山財産ネットワークス
752,0,ブラス
753,0,フォーラムエンジニアリング
754,0,要興業
756,0,エスユーエス
757,0,中広
758,0,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ
759,0,ＫＬａｂ
761,0,コンピュータマインド
762,0,ＳＲＡホールディングス
763,0,ブリッジインターナショナル
764,0,アイネス
765,0,碧
766,0,チムニー
768,0,オークネット
769,0,ミダック
743,0,ＤＮＡチップ研究所
742,0,サイオス
741,0,ＷＯＷ　ＷＯＲＬＤ
740,0,セントケア・ホールディング
717,0,琉球アスティーダスポーツクラブ
718,0,ビジョナル
719,0,メイホーホールディングス
720,0,ワンダープラネット
721,0,Ｅｎｊｉｎ
722,0,全研本社
723,0,デコルテ・ホールディングス
724,0,ペイロール
725,0,アイドマ・ホールディングス
726,0,ベイシス
770,0,ウイングアーク１ｓｔ
727,0,ＢｌｕｅＭｅｍｅ
729,0,ＢＣＣ
730,0,アシロ
731,0,サーキュレーション
732,0,ブレインズテクノロジー
733,0,デリバリーコンサルティング
734,0,イチネンホールディングス
736,0,トランスジェニック
737,0,クシム
738,0,イオレ
739,0,富士テクノソリューションズ
728,0,プラスアルファ・コンサルティン
716,0,Ａｐｐｉｅｒ　Ｇｒｏｕｐ
771,0,アイモバイル
773,0,アジャイルメディア・ネットワー
802,0,アイリックコーポレーション
803,0,Ａｉｍｉｎｇ
804,0,フェニックスバイオ
805,0,アイキューブドシステムズ
806,0,メタップス
807,0,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａ
808,0,バーチャレクス・ホールディング
809,0,ユナイテッド＆コレクティブ
810,0,東計電算
811,0,キュービーネットホールディング
812,0,ウォンテッドリー
813,0,ラクスル
814,0,インターネットインフィニティー
815,0,プロパティデータバンク
817,0,オープンドア
818,0,ユーザベース
819,0,ランサーズ
820,0,Ｓａｎｓａｎ
821,0,ニーズウェル
824,0,ＣＡＣ　Ｈｏｌｄｉｎｇｓ
825,0,ショクブン
801,0,ＡＬＢＥＲＴ
800,0,ソウルドアウト
799,0,エル・ティー・エス
798,0,アトラエ
774,0,ステムセル研究所
775,0,ＮｅｘＴｏｎｅ
776,0,かっこ
777,0,ＨＥＲＯＺ
778,0,マネーフォワード
779,0,ＷＡＣＵＬ
780,0,ＡＩ　ＣＲＯＳＳ
781,0,フィードフォース
782,0,ビザスク
783,0,ギフティ
772,0,ジーニー
784,0,Ｃｈａｔｗｏｒｋ
787,0,サイバートラスト
788,0,ベース
789,0,ラキール
790,0,コンフィデンス
792,0,船場
793,0,ＷＡＳＨハウス
794,0,エディア
795,0,ショーケース
796,0,土木管理総合試験所
797,0,オロ
786,0,ＥＮＥＣＨＡＮＧＥ
407,0,ブイキューブ
715,0,スパイダープラス
713,0,ブロードマインド
641,0,ＨＥＮＮＧＥ
642,0,インティメート・マージャー
643,0,ＢＡＳＥ
644,0,トゥエンティーフォーセブン
645,0,ＱＬＳホールディングス
646,0,ＡＬｉＮＫインターネット
647,0,フリー
648,0,マクアケ
649,0,メドレー
650,0,ウィルズ
651,0,ＪＭＤＣ
652,0,ユナイトアンドグロウ
653,0,スペースマーケット
654,0,ＩＮＣＬＵＳＩＶＥ
655,0,ＷＤＢココ
656,0,ＡＩ　ｉｎｓｉｄｅ
657,0,スポーツフィールド
658,0,ジモティー
659,0,ＡＨＣグループ
660,0,Ｋｉｄｓ　Ｓｍｉｌｅ　Ｈｏｌｄ
661,0,カーブスホールディングス
640,0,Ｋｉｐｓ
639,0,パワーソリューションズ
638,0,サイバー・バズ
637,0,Ｌｉｎｋ−Ｕ
615,0,ヒト・コミュニケーションズ・ホ
616,0,サーバーワークス
617,0,カオナビ
618,0,コプロ・ホールディングス
619,0,ミンカブ・ジ・インフォノイド
620,0,ギークス
621,0,マルク
622,0,ｇｏｏｄｄａｙｓホールディング
623,0,ＮＡＴＴＹ　ＳＷＡＮＫＹ
624,0,フレアス
662,0,きずなホールディングス
625,0,日本ホスピスホールディングス
627,0,Ｗｅｌｂｙ
628,0,ヴィッツ
629,0,ハウテレビジョン
630,0,トビラシステムズ
631,0,バルテス
632,0,ユーピーアール
633,0,ピアズ
634,0,ブランディングテクノロジー
635,0,インフォネット
636,0,リビン・テクノロジーズ
626,0,Ｂｉｒｄｍａｎ
714,0,ジーネクスト
663,0,ウイルテック
665,0,リグア
692,0,Ｒｅｔｔｙ
693,0,一寸房
694,0,アララ
695,0,クリーマ
696,0,スタメン
697,0,ビートレンド
698,0,プレイド
699,0,ココペリ
700,0,ヤプリ
701,0,ポピンズホールディングス
702,0,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ
703,0,東京通信
704,0,Ｇｅｏｌｏｃａｔｉｏｎ　Ｔｅｃ
705,0,オンデック
706,0,ｃｏｌｙ
707,0,ヒューマンクリエイションホール
708,0,ココナラ
709,0,ｉ−ｐｌｕｇ
710,0,Ｔ．Ｓ．Ｉ
711,0,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔ
712,0,ベビーカレンダー
691,0,カラダノート
690,0,勤次郎
689,0,ダイレクトマーケティングミック
688,0,アクシス
666,0,リビングプラットフォーム
667,0,アディッシュ
668,0,サイバーセキュリティクラウド
669,0,バリオセキュア
670,0,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ
671,0,ロコガイド
672,0,コマースＯｎｅホールディングス
673,0,さくらさくプラス
674,0,ＧＭＯフィナンシャルゲート
675,0,エージェント
664,0,フォースタートアップス
676,0,フィーチャ
678,0,Ｂｒａｎｄｉｎｇ　Ｅｎｇｉｎｅ
679,0,ＫＩＹＯラーニング
680,0,日本情報クリエイト
681,0,Ｓｕｎ　Ａｓｔｅｒｉｓｋ
682,0,ティアンドエス
683,0,ニューラルポケット
684,0,インターファクトリー
685,0,トヨクモ
686,0,ｒａｋｕｍｏ
687,0,ヘッドウォータース
677,0,グッドパッチ
406,0,ホットリンク
414,0,ヒューマン・メタボローム・テク
404,0,ライドオンエクスプレスホールデ
160,0,リンガーハット
161,0,富士ソフトサービスビューロ
162,0,キャリアデザインセンター
163,0,マーベラス
164,0,アステリア
165,0,フリービット
166,0,ギグワークス
167,0,いい生活
168,0,エンバイオ・ホールディングス
169,0,神戸天然物化学
170,0,ハイマックス
171,0,ベネッセホールディングス
172,0,ダイオーズ
173,0,システムソフト
174,0,ファルコホールディングス
175,0,クレスコ
177,0,田谷
157,0,フレンドリー
178,0,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ
154,0,ピーエイ
152,0,梅の花
129,0,学研ホールディングス
130,0,新日本科学
133,0,木曽路
134,0,プロトコーポレーション
135,0,秀英予備校
136,0,ブロンコビリー
137,0,ＭＳ−Ｊａｐａｎ
138,0,エイベックス
141,0,アドバンスト・メディア
142,0,デジタルアーツ
144,0,メディア工房
145,0,アルファポリス
146,0,テクマトリックス
147,0,メディネット
149,0,スタジオアリス
150,0,アイティフォー
151,0,ＴＤＣソフト
153,0,東海リース
181,0,アルゴグラフィックス
182,0,リソー教育
184,0,早稲田アカデミー
216,0,ＥＰＳホールディングス
217,0,レッグス
218,0,プレステージ・インターナショナ
219,0,フェイス
221,0,Ｊストリーム
222,0,ドリームインキュベータ
223,0,サイバネットシステム
224,0,クイック
225,0,ＴＡＣ
226,0,ＣＥホールディングス
227,0,日本システム技術
229,0,東邦システムサイエンス
230,0,西菱電機
231,0,ソースネクスト
232,0,シーティーエス
233,0,アドバンスクリエイト
234,0,学情
214,0,フルキャストホールディングス
213,0,スカラ
211,0,ＡＣＣＥＳＳ
210,0,日本エンタープライズ
185,0,フューチャー
187,0,トーセ
190,0,コロワイド
191,0,グローバルダイニング
193,0,東京個別指導学院
196,0,ネクシィーズグループ
197,0,エックスネット
405,0,ＥＲＩホールディングス
127,0,マルシェ
199,0,モーニングスター
201,0,アスモ
202,0,サイボウズ
203,0,山田コンサルティンググループ
204,0,インプレスホールディングス
206,0,ＲＶＨ
207,0,メディアシーク
208,0,ウェザーニューズ
209,0,ビジネスエンジニアリング
200,0,テー・オー・ダブリュー
126,0,応用地質
124,0,ＯＤＫソリューションズ
122,0,幸楽苑ホールディングス
35,0,ビケンテクノ
38,0,インフォコム
41,0,ビジネスブレイン太田昭和
42,0,旭情報サービス
43,0,インテリジェント　ウェイブ
44,0,スクウェア・エニックス・ホール
45,0,アルトナー
46,0,グルメ杵屋
47,0,ソルクシーズ
48,0,船井総研ホールディングス
50,0,進学会ホールディングス
53,0,松屋フーズホールディングス
54,0,スペース
55,0,日本システムウエア
56,0,アイ・エス・ビー
57,0,明光ネットワークジャパン
58,0,元気寿司
34,0,ＪＦＥシステムズ
33,0,クロスキャット
30,0,学究社
29,0,表示灯
1,0,リソルホールディングス
4,0,東天紅
5,0,丸紅建材リース
6,0,ロイヤルホールディングス
8,0,日本空調サービス
10,0,鈴与シンワート
12,0,東京会館
13,0,白洋舎
59,0,サイネックス
15,0,ＫＮＴ−ＣＴホールディングス
20,0,ジャステック
21,0,テンアライド
22,0,アイネット
23,0,セコム上信越
24,0,アドソル日進
26,0,キーウェアソリューションズ
27,0,ラックランド
28,0,ＩＤホールディングス
18,0,いであ
235,0,シミックホールディングス
61,0,ヴィア・ホールディングス
66,0,さくらケーシーエス
100,0,バリューコマース
101,0,ＮＣＳ＆Ａ
103,0,ＪＢＣＣホールディングス
104,0,メンバーズ
105,0,ＹＥ　ＤＩＧＩＴＡＬ
107,0,アルプス技研
109,0,大庄
110,0,京進
111,0,インテージホールディングス
112,0,イーソル
113,0,キューブシステム
114,0,図研エルミック
115,0,福井コンピュータホールディング
116,0,セック
119,0,ソリトンシステムズ
120,0,ダイサン
121,0,ハイデイ日高
99,0,シーイーシー
96,0,オリジナル設計
95,0,ナック
94,0,ステップ
67,0,ＡＧＳ
68,0,ＮＪＳ
69,0,ＳＲＳホールディングス
70,0,ダイセキ
73,0,タナベ経営
75,0,電算
78,0,東洋テック
80,0,アルファシステムズ
62,0,サガミホールディングス
81,0,日建工学
83,0,コア
84,0,ＣＩＪ
86,0,ナガワ
87,0,ミロク情報サービス
89,0,ピー・シー・エー
90,0,燦ホールディングス
91,0,長大
93,0,三菱総合研究所
82,0,日本ＫＦＣホールディングス
236,0,エプコ
198,0,クリーク・アンド・リバー社
331,0,アイル
334,0,アークランドサービスホールディ
335,0,ドトール・日レスホールディング
336,0,パソナグループ
337,0,ＣＤＳ
338,0,リンクアンドモチベーション
339,0,ネットイヤーグループ
340,0,ＧＣＡ
341,0,エス・エム・エス
333,0,フルスピード
342,0,ビリングシステム
346,0,ＪＮＳホールディングス
347,0,トライステージ
348,0,サニーサイドアップグループ
349,0,データホライゾン
351,0,リニカル
353,0,ＧＭＯペパボ
354,0,ソケッツ
355,0,コーエーテクモホールディングス
343,0,アクセルマーク
332,0,きちりホールディングス
238,0,ＪＰホールディングス
330,0,ＦＲＯＮＴＥＯ
311,0,ジェイグループホールディングス
312,0,リミックスポイント
313,0,システムインテグレータ
314,0,アドバンテッジリスクマネジメン
315,0,東京一番フーズ
316,0,朝日ネット
317,0,ｅＢＡＳＥ
318,0,アバント
319,0,ＤＤホールディングス
320,0,パス
321,0,コムチュア
322,0,ＵＴグループ
323,0,アイティメディア
324,0,ケアネット
325,0,タケエイ
326,0,Ｅ・Ｊホールディングス
327,0,夢真ビーネックスグループ
328,0,エヌ・ティ・ティ・データ・イン
329,0,サイバーコム
356,0,クックパッド
357,0,エスクリ
358,0,ボルテージ
359,0,アイ・ケイ・ケイ
384,0,新東京グループ
385,0,トレンダーズ
386,0,ＩＢＪ
387,0,テクノスジャパン
388,0,ｅｎｉｓｈ
390,0,地盤ネットホールディングス
391,0,ソフトマックス
392,0,オルトプラス
393,0,アサンテ
394,0,ブロードリーフ
395,0,オークファン
396,0,クロス・マーケティンググループ
397,0,バリューＨＲ
398,0,デジタルハーツホールディングス
399,0,システム情報
400,0,メディアドゥ
401,0,Ｍ＆Ａキャピタルパートナーズ
402,0,じげん
403,0,アライドアーキテクツ
383,0,インパクトホールディングス
310,0,ＬＩＦＵＬＬ
382,0,エー・ピーホールディングス
380,0,モブキャストホールディングス
360,0,イー・ガーディアン
361,0,メディカルネット
362,0,駅探
363,0,ジー・スリーホールディングス
364,0,ファインデックス
365,0,ディジタルメディアプロフェッシ
366,0,モルフォ
367,0,ブレインパッド
368,0,ポールトゥウィン・ピットクルー
369,0,イーブックイニシアティブジャパ
370,0,リブセンス
372,0,ジャパンマテリアル
373,0,アイスタイル
374,0,エムアップホールディングス
375,0,ベクトル
376,0,エイチーム
377,0,アートスパークホールディングス
378,0,ウチヤマホールディングス
379,0,チャーム・ケア・コーポレーショ
381,0,エニグモ
309,0,アクロディア
828,0,ＥＭシステムズ
290,0,ドリコム
288,0,ＧＭＯグローバルサイン・ホール
287,0,テクノマセマティカル
286,0,ビジネス・ブレークスルー
244,0,ひらまつ
285,0,ライク
271,0,ＧＭＯペイメントゲートウェイ
284,0,ヴィンクス
272,0,アスカネット
283,0,ファンコミュニケーションズ
245,0,情報企画
282,0,ディー・ディー・エス
273,0,ソフトクリエイトホールディング
307,0,ペッパーフードサービス
289,0,フュートレック
281,0,アウンコンサルティング
254,0,日本ケアサプライ
253,0,ワイズテーブルコーポレーション
259,0,ＦＲＡＣＴＡＬＥ
274,0,ぐるなび
279,0,クリエイト・レストランツ・ホー
278,0,ジャパンベストレスキューシステ
252,0,明豊ファシリティワークス
247,0,アイロムグループ
251,0,デジタルホールディングス
248,0,総医研ホールディングス
277,0,システムリサーチ
249,0,アプリックス
275,0,ザッパラス
280,0,さくらインターネット
250,0,東祥
276,0,関門海
306,0,ジェイエイシーリクルートメント
262,0,フライトホールディングス
256,0,インタートレード
303,0,日本和装ホールディングス
302,0,ユナイテッド
301,0,インフォマート
264,0,ウェルネット
265,0,ワールドホールディングス
300,0,サイバーステップ
267,0,プロシップ
268,0,エフオン
292,0,エスプール
260,0,日本アジアグループ
239,0,クオンタムソリューションズ
240,0,フジオフードグループ本社
241,0,あみやき亭
299,0,アドウェイズ
298,0,ＣＤＧ
242,0,ＡＳＪ
297,0,ティア
255,0,アマナ
296,0,ラクーンホールディングス
295,0,ハブ
294,0,手間いらず
270,0,リスクモンスター
243,0,三光マーケティングフーズ
293,0,パシフィックネット
261,0,ツカダ・グローバルホールディン
305,0,インタースペース
760,1,日本郵政
158,2,リクルートホールディングス
63,3,大塚商会
31,3,野村総合研究所
14,3,セコム
16,3,伊藤忠テクノソリューションズ
195,4,楽天グループ
179,5,Ｚホールディングス
2,6,任天堂
429,7,すかいらーくホールディングス
37,7,富士ソフト
32,7,ＳＣＳＫ
64,7,日鉄ソリューションズ
139,7,インターネットイニシアティブ
751,7,コネクシオ
176,7,ゼンショーホールディングス
3,7,日本ユニシス
40,7,トランスコスモス
118,7,エイチ・アイ・エス
97,7,ぴあ
345,7,ＴＩＳ
183,7,日本オラクル
140,7,イオンディライト
19,7,綜合警備保障
194,7,サイバーエージェント
156,7,ＮＥＣネッツエスアイ
76,8,電通グループ
215,9,エン・ジャパン
39,9,電通国際情報サービス
823,9,日本ハウズイング
785,9,メルカリ
826,9,アトム
36,9,ＴＫＣ
25,9,ビー・エム・エル
822,9,日本管財
7,9,ジェコス
816,9,メイテック
389,9,コロプラ
9,9,ソラスト
791,9,タカミヤ
11,9,コナミホールディングス
246,9,カカクコム
228,9,テイクアンドギヴ・ニーズ
220,9,アミューズ
17,9,モスフードサービス
565,9,日総工産
430,9,ＫＡＤＯＫＡＷＡ
257,9,ベネフィット・ワン
308,9,日本Ｍ＆Ａセンター
212,9,くら寿司
88,9,プレナス
92,9,カッパ・クリエイト
344,9,物語コーポレーション
98,9,都築電気
180,9,トレンドマイクロ
102,9,王将フードサービス
106,9,オービック
108,9,ワタミ
291,9,トリドールホールディングス
117,9,りらいあコミュニケーションズ
490,9,ベルシステム２４ホールディング
123,9,ジャストシステム
125,9,ユー・エス・エス
128,9,ネットワンシステムズ
159,9,乃村工芸社
131,9,兼松エレクトロニクス
132,9,サイゼリヤ
155,9,西尾レントオール
304,9,ミクシィ
143,9,ルネサンス
148,9,ＣＳＰ
186,9,ＳＢテクノロジー
350,9,パーソルホールディングス
85,9,Ｈ．Ｕ．グループホールディング
352,9,グリー
49,9,ＮＳＤ
263,9,アウトソーシング
51,9,吉野家ホールディングス
52,9,カプコン
767,9,メタウォーター
371,9,ネクソン
205,9,デジタルガレージ
266,9,ディー・エヌ・エー
60,9,ゼンリン
269,9,ガンホー・オンライン・エンター
258,9,エムスリー
755,9,カナモト
71,9,サニックス
745,9,博報堂ＤＹホールディングス
72,9,ダスキン
74,9,丹青社
192,9,壱番屋
77,9,トーカイ
79,9,ＤＴＳ
735,9,ディップ
189,9,オービックビジネスコンサルタン
188,9,リログループ
65,9,建設技術研究所
237,9,システナ
