評価ポイント,株式会社シーグリーン,IT/通信/インターネット系,神奈川県横浜市中区弁天通６－８５　宇徳ビル７Ｆ,3000万円,浅野　一成,31～50人,,1994年4月,[]
Resily,Resily株式会社,IT/通信/インターネット系,東京都千代田区神田神保町3-12-3 神保町スリービル 8階,1億円,堀江 真弘,11～30人,https://resily.com/company,2017年8月,[]
サイレコ,株式会社アクティブアンドカンパニー,コンサルティング・専門サービス,東京都千代田区九段南3-8-11 飛栄九段ビル5階,"68,485万円（資本準備金含む）",大野　順也,31～50人,https://www.aand.co.jp/,2006年1月,[]
COMPANY 人事管理システム,株式会社Works Human Intelligence,IT/通信/インターネット系,東京都港区赤坂1-12-32,,,1000人以上,,,"['COMPANY 給与計算システム', 'COMPANY 申請ワークフロー・情報公開システム', 'COMPANY 勤怠管理システム', 'COMPANY 要員分析システム', 'COMPANY 人材開発システム', 'COMPANY 雇用手続管理システム', 'COMPANY Identity Management']"
Co:TEAM（コチーム）,株式会社O:（オー）,IT/通信/インターネット系,東京都目黒区目黒３丁目９−１ 目黒須田ビル 101,"150,620,130円",谷本 潤哉,2～10人,https://o-inc.jp/,2016年12月,[]
生産性向上クラウド「AssetViewTele(アセットビュー テレ)」,株式会社ハンモック,IT/通信/インターネット系,東京都新宿区大久保1-3-21　ルーシッドスクエア新宿イースト3F,2000万円,若山 大典,201～300人,https://www.hammock.jp/,1994年4月,"['AssetView', 'ホットプロファイル']"
ベネワン・プラットフォーム,株式会社ベネフィット・ワン,サービス/外食/レジャー系,東京都千代田区大手町二丁目６番２号ＪＯＢＨＵＢＳＱＵＡＲＥ９階,15億27百万円（2021年3月末現在）,白石徳生,501～1000人,https://corp.benefit-one.co.jp/,1996年3月,"['ベネフィット・ステーション', 'インセンティブ・ポイント', 'ハピルス健診代行', 'ベネワン・プラットフォーム', 'ベネワン・プラットフォーム']"
カオナビ,株式会社カオナビ,IT/通信/インターネット系,"東京都港区虎ノ門1丁目3番1号 東京虎ノ門グローバルスクエア15,16F","10億6,627万円 （2021年3月末時点）",柳橋 仁機,101～200人,https://www.kaonavi.jp/,2008年5月,[]
SmartHR,株式会社SmartHR,IT/通信/インターネット系,東京都港区六本木3-2-1 住友不動産六本木グランドタワー,,宮田 昇始,301～500人,https://smarthr.jp/,2013年1月,"['SmartHR', '【BOXILEXPO】株式会社SmartHR_SmartHR', '【BOXILEXPO】株式会社SmartHR_労務・勤怠管理サービス_SmartHR', '【BOXILEXPO】株式会社SmartHR_SmartHR', '【BOXIL EXPO 第2回 財務・経理・総務・法務展】株式会社SmartHR_SmartHR']"
あしたのクラウドHR,株式会社あしたのチーム,コンサルティング・専門サービス,東京都中央区銀座6-10-1　GINZA SIX　13F（WeWork内）,1億円（資本準備金含む）,赤羽 博行,101～200人,https://www.ashita-team.com/,2008年9月,"['あしたのチーム', 'あしたのクラウドHR', 'あしたのチーム']"
HRBrain,株式会社ＨＲＢｒａｉｎ,IT/通信/インターネット系,東京都渋谷区桜丘町9-8 KN渋谷3ビル 4F,,堀浩輝,101～200人,https://www.hrbrain.jp/,2016年3月,"['HRBrain', '【BOXILEXPO】株式会社HRBrain_HRBrain']"
Workday,,,,,,,,,
CYDAS PEOPLE,株式会社サイダス,IT/通信/インターネット系,東京都港区芝,"59,860,000円",松田 晋,101～200人,https://www.cydas.com/,2011年10月,"['banto', '1on1 Talk', 'mentor']"
HRMOS　タレントマネジメント,株式会社ビズリーチ,IT/通信/インターネット系,東京都渋谷区渋谷2-15-1,41億円,多田 洋祐,1000人以上,,2007年3月,"['HRMOS採用', '【BOXILEXPO】株式会社ビズリーチ_HRMOS（ハーモス）']"
KING OF TIME 人事労務,株式会社ヒューマンテクノロジーズ,IT/通信/インターネット系,東京都港区虎ノ門4-1-28 17F,"1,993万円",恵志章夫,51～100人,http://www.h-t.co.jp/,2011年12月,[]
SAP SuccessFactors,,,,,,,,,
ヒトマワリ,株式会社Touch&Links,IT/通信/インターネット系,東京都渋谷区渋谷2-24-12 渋谷スクランブルスクエア41F,800万,嘉田 洋一朗,11～30人,,2013年6月,[]
banto,株式会社サイダス,IT/通信/インターネット系,東京都港区芝,"59,860,000円",松田 晋,101～200人,https://www.cydas.com/,2011年10月,"['1on1 Talk', 'CYDAS PEOPLE', 'mentor']"
wevox,株式会社アトラエ,IT/通信/インターネット系,東京都港区麻布十番1-10-10 ジュールA 8F,"1,123百万円",新居 佳英,51～100人,https://atrae.co.jp/,2003年10月,['wevox']
nipo,,,,,,,,,
Cornerstone,,,,,,,,,
COCOREPO,株式会社クラウディア,IT/通信/インターネット系,東京都,,,2～10人,,,[]
SMILE SCORE,SMILE SCORE株式会社,IT/通信/インターネット系,福岡県福岡市中央区大名2-2-41-410,"2,000万円（資本準備金含む）",樋口健介,2～10人,,2011年11月,[]
Zoho People,ゾーホージャパン株式会社,IT/通信/インターネット系,神奈川県横浜市西区みなとみらい三丁目６番１号　みなとみらいセンタービル13階,9000万円,Manikandan Thangaraj,51～100人,,2001年9月,"['Zoho Recruit', 'Zoho Connect']"
HR-Platform,フォスターリンク株式会社,IT/通信/インターネット系,東京都新宿区高田馬場1-34-6　八光ビル７階,3300万円,倉島 秀夫,31～50人,,2000年10月,['HR-Platform']
サイレコ,株式会社アクティブアンドカンパニー,コンサルティング・専門サービス,東京都千代田区九段南3-8-11 飛栄九段ビル5階,"68,485万円（資本準備金含む）",大野　順也,31～50人,https://www.aand.co.jp/,2006年1月,['サイレコ']
jinjer人事,株式会社ネオキャリア,サービス/外食/レジャー系,東京都新宿区西新宿１丁目２２−２ 新宿サンエービル2F,"355,702,890円",西澤　亮一,1000人以上,http://www.neo-career.co.jp/,2000年11月,"['jinjer勤怠', '労務管理システム「jinjer労務」', 'jinjer経費', 'jinjerワークバイタル', 'jinjer給与']"
COMPANY 要員分析システム,株式会社Works Human Intelligence,IT/通信/インターネット系,東京都港区赤坂1-12-32,,,1000人以上,,,"['COMPANY 人事管理システム', 'COMPANY 給与計算システム', 'COMPANY 申請ワークフロー・情報公開システム', 'COMPANY 勤怠管理システム', 'COMPANY 人材開発システム', 'COMPANY 雇用手続管理システム', 'COMPANY Identity Management']"
COMPANY 人材開発システム,株式会社Works Human Intelligence,IT/通信/インターネット系,東京都港区赤坂1-12-32,,,1000人以上,,,"['COMPANY 人事管理システム', 'COMPANY 給与計算システム', 'COMPANY 申請ワークフロー・情報公開システム', 'COMPANY 勤怠管理システム', 'COMPANY 要員分析システム', 'COMPANY 雇用手続管理システム', 'COMPANY Identity Management']"
スキルナビ,株式会社ワン・オー・ワン,IT/通信/インターネット系,東京都渋谷区恵比寿４丁目２０番３号,,二階堂隆,2～10人,https://www.101s.co.jp/,2002年12月,['スキルナビ']
あしたのチーム,株式会社あしたのチーム,コンサルティング・専門サービス,東京都中央区銀座6-10-1　GINZA SIX　13F（WeWork内）,1億円（資本準備金含む）,赤羽 博行,101～200人,https://www.ashita-team.com/,2008年9月,"['あしたのチーム', 'あしたのクラウドHR']"
ベネワン・プラットフォーム,株式会社ベネフィット・ワン,サービス/外食/レジャー系,東京都千代田区大手町二丁目６番２号ＪＯＢＨＵＢＳＱＵＡＲＥ９階,15億27百万円（2021年3月末現在）,白石徳生,501～1000人,https://corp.benefit-one.co.jp/,1996年3月,"['ベネフィット・ステーション', 'インセンティブ・ポイント', 'ハピルス健診代行', 'ベネワン・プラットフォーム', 'ベネワン・プラットフォーム']"
HRBrain,株式会社ＨＲＢｒａｉｎ,IT/通信/インターネット系,東京都渋谷区桜丘町9-8 KN渋谷3ビル 4F,,堀浩輝,101～200人,https://www.hrbrain.jp/,2016年3月,"['HRBrain', '【BOXILEXPO】株式会社HRBrain_HRBrain']"
360（さんろくまる）,株式会社Ｆｕｓｉｃ,IT/通信/インターネット系,福岡県福岡市中央区天神４－１－７第３明星ビル６Ｆ,,納富 貞嘉,51～100人,,2003年,[]
スマレビ for 360°,株式会社シーベース,IT/通信/インターネット系,東京都新宿区新宿2-8-8 アイ・アンド・イー新宿ビル7F,5000万円,深井　幹雄,11～30人,,2000年6月,['スマレビ for ES']
クアルトリクス 従業員エクスペリエンス（EX）｜Qualtrics,クアルトリクス合同会社,IT/通信/インターネット系,東京都千代田区丸の内１－６－５ 丸の内北口ビルディング９階,,熊代 悟,51～100人,https://www.qualtrics.com/jp/,2016年9月,"['クアルトリクス 従業員エクスペリエンス（EX）｜Qualtrics', 'クアルトリクス カスタマーエクスペリエンス（CX）｜Qualtrics']"
Unipos,Ｕｎｉｐｏｓ株式会社,IT/通信/インターネット系,東京都港区六本木3-2-1 住友不動産六本木グランドタワー43F,,斉藤知明,51～100人,,2017年12月,[]
TUNAG,株式会社スタメン,IT/通信/インターネット系,愛知県名古屋市中村区井深町1-1,6億730万円,加藤 厚史,51～100人,https://stmn.co.jp/,2016年1月,['TUNAG']
THANKS GIFT,株式会社Take Action,コンサルティング・専門サービス,東京都品川区西五反田７丁目９番５号ＳＧテラス２階,"1,000万円",成田　靖也,31～50人,,2010年10月,"['BEST TEAM', '採用アウトソーシング']"
インセンティブ・ポイント,株式会社ベネフィット・ワン,サービス/外食/レジャー系,東京都千代田区大手町二丁目６番２号ＪＯＢＨＵＢＳＱＵＡＲＥ９階,15億27百万円（2021年3月末現在）,白石徳生,501～1000人,https://corp.benefit-one.co.jp/,1996年3月,"['ベネフィット・ステーション', 'ハピルス健診代行', 'ベネワン・プラットフォーム', 'ベネワン・プラットフォーム', 'ベネワン・プラットフォーム']"
RECOG,株式会社シンクスマイル,IT/通信/インターネット系,東京都港区赤坂2-15-6 フィル・パーク赤坂 3F,,,31～50人,,,"['RECOG', 'RECOG']"
SmartHR,株式会社SmartHR,IT/通信/インターネット系,東京都港区六本木3-2-1 住友不動産六本木グランドタワー,,宮田 昇始,301～500人,https://smarthr.jp/,2013年1月,"['SmartHR', '【BOXILEXPO】株式会社SmartHR_SmartHR', '【BOXILEXPO】株式会社SmartHR_労務・勤怠管理サービス_SmartHR', '【BOXILEXPO】株式会社SmartHR_SmartHR', '【BOXIL EXPO 第2回 財務・経理・総務・法務展】株式会社SmartHR_SmartHR']"
あしたのクラウドHR,株式会社あしたのチーム,コンサルティング・専門サービス,東京都中央区銀座6-10-1　GINZA SIX　13F（WeWork内）,1億円（資本準備金含む）,赤羽 博行,101～200人,https://www.ashita-team.com/,2008年9月,"['あしたのチーム', 'あしたのクラウドHR', 'あしたのチーム']"
あしたのチーム,株式会社あしたのチーム,コンサルティング・専門サービス,東京都中央区銀座6-10-1　GINZA SIX　13F（WeWork内）,1億円（資本準備金含む）,赤羽 博行,101～200人,https://www.ashita-team.com/,2008年9月,"['あしたのチーム', 'あしたのクラウドHR', 'あしたのチーム']"
シナジーHR,Sharin株式会社,IT/通信/インターネット系,東京都世田谷区駒沢公園1-1 Tote駒沢公園 303,,中川 悠,2～10人,,2017年5月,[]
Zebra6,島村制作所,IT/通信/インターネット系,福岡県福岡市南区大橋 1-22-3-501,,,1人,,1998年2月,[]
mentor,株式会社サイダス,IT/通信/インターネット系,東京都港区芝,"59,860,000円",松田 晋,101～200人,https://www.cydas.com/,2011年10月,"['banto', '1on1 Talk', 'CYDAS PEOPLE']"
オフィスステーションWeb給与明細,株式会社エフアンドエム,コンサルティング・専門サービス,大阪府吹田市江坂町1-23-38 F&Mビル,"9億5,000万円（2020年12月末現在）",森中 一郎,301～500人,,1990年7月,"['オフィスステーション 労務', 'オフィスステーション年末調整']"
マネーフォワード クラウド給与,株式会社マネーフォワード,IT/通信/インターネット系,東京都港区芝,約86億円,辻 庸介,501～1000人,,2012年5月,"['マネーフォワード クラウド請求書', 'マネーフォワード クラウド経費', 'マネーフォワード クラウド給与', 'マネーフォワードクラウド勤怠', '【BOXILEXPO】株式会社マネーフォワード_マネーフォワードクラウド人事向け', '【BOXILEXPO】株式会社マネーフォワード_マネーフォワードクラウド財務向け', '【BOXILEXPO】株式会社マネーフォワード_労務・勤怠管理サービス_ マネーフォワード給与・勤怠', 'マネーフォワード クラウド人事管理', 'マネーフォワード クラウド社会保険', 'マネーフォワード クラウド年末調整']"
Focus U 給与明細,キャップクラウド株式会社,IT/通信/インターネット系,東京都千代田区平河町2-5-3 Nagatacho GRiD 4F,1300万円,萱沼　徹,11～30人,https://capcloud.co.jp/,2014年11月,[]
やよいの給与明細 オンライン,弥生株式会社,IT/通信/インターネット系,東京都千代田区外神田4-14-1 秋葉原UDX 21F,5000万円,岡本浩一郎,501～1000人,,1978年,"['弥生会計 オンライン', 'Misoca', 'やよいの白色申告 オンライン ・ やよいの青色申告 オンライン']"
Fleekform給与,株式会社Fleekdrive,IT/通信/インターネット系,東京都港区海岸3-9-15,5000万円,長尾章,11～30人,,2019年5月,['Fleekdrive']
給与プロ,株式会社シスプロ,コンサルティング・専門サービス,大阪府大阪市北区梅田２－４－１３阪神産経桜橋ビル6F,9500万円,,51～100人,,,[]
i-Compass WEB給与明細,大興電子通信株式会社,IT/通信/インターネット系,東京都新宿区揚場町2-1 軽子坂MNビル,19億69百万円,松山 晃一郎,501～1000人,https://www.daikodenshi.jp/,1953年12月,"['AppGuard', 'PROCURESUITE', 'EdiGate／POST', 'rBOM', 'KeepData Hub', 'DAiKO OCR with AI inside', 'DAiKO RPA Powered by おまかせRPA', 'DD-CONNECT', 'DD-CONNECT', 'DD-CONNECT']"
SmartHR,株式会社SmartHR,IT/通信/インターネット系,東京都港区六本木3-2-1 住友不動産六本木グランドタワー,,宮田 昇始,301～500人,https://smarthr.jp/,2013年1月,"['SmartHR', '【BOXILEXPO】株式会社SmartHR_SmartHR', '【BOXILEXPO】株式会社SmartHR_労務・勤怠管理サービス_SmartHR', '【BOXILEXPO】株式会社SmartHR_SmartHR', '【BOXIL EXPO 第2回 財務・経理・総務・法務展】株式会社SmartHR_SmartHR']"
セキュアMyNUMBER,スターティアレイズ株式会社,IT/通信/インターネット系,東京都新宿区西新宿2-3-1,,,11～30人,,,"['セキュアSAMBA', 'セキュアSAMBA pro']"
Dojo,株式会社テンダ,IT/通信/インターネット系,東京都豊島区西池袋一丁目,1億円,小林謙,201～300人,http://www.tenda.co.jp/company/guidance.html,1995年6月,['TEんWA']
エレファンキューブ,株式会社エレファンキューブ,IT/通信/インターネット系,東京都文京区関口1-44-3　信生堂ビル4F,520万円,支倉常明,2～10人,,2008年7月,[]
動画制作・配信おまかせパック,KIYOラーニング株式会社,IT/通信/インターネット系,東京都千代田区永田町2-10-1 永田町山王森ビル4F,7億5953万円（資本準備金7億4953万円）,綾部 貴淑,31～50人,https://www.kiyo-learning.com/,2010年1月,['AirCourse']
MatchinGood,株式会社ブレイン・ラボ,IT/通信/インターネット系,東京都港区虎ノ門３丁目４－８,"10,000,000円",中江 典博,51～100人,https://www.brainlab.co.jp/,2002年11月,[]
スタッフナビゲーター,ユニテックシステム株式会社,IT/通信/インターネット系,東京都台東区上野1-10-10うさぎやビル6F,2000万,渡辺 正憲,51～100人,,1986年10月,"['キャスティングナビ', 'CROSS NAVI（クロスナビ）']"
キャスティングナビ,ユニテックシステム株式会社,IT/通信/インターネット系,東京都台東区上野1-10-10うさぎやビル6F,2000万,渡辺 正憲,51～100人,,1986年10月,"['スタッフナビゲーター', 'CROSS NAVI（クロスナビ）']"
メールディーラー,株式会社ラクス,IT/通信/インターネット系,東京都渋谷区千駄ヶ谷5-27-11　アグリスクエア新宿2階,"378,378,000",中村 崇則,501～1000人,,2000年11月,['メールディーラー']
PORTERS,ポーターズ株式会社,IT/通信/インターネット系,東京都港区赤坂8-5-34　TODA BUILDING 青山3階,"10,000,000円",西森　康二,51～100人,,2001年8月,[]
CROSS STAFF,株式会社アイル,IT/通信/インターネット系,東京都港区芝公園２丁目６番３号,3億54百万円,岩本哲夫,501～1000人,,,[]
jobs,株式会社BEL AIR,IT/通信/インターネット系,東京都中央区東日本橋2-7-1 フロンティア東日本橋5F,4億4000万円,良原　広樹,51～100人,,2015年8月,[]
CROSS NAVI（クロスナビ）,ユニテックシステム株式会社,IT/通信/インターネット系,東京都台東区上野1-10-10うさぎやビル6F,2000万,渡辺 正憲,51～100人,,1986年10月,"['スタッフナビゲーター', 'キャスティングナビ']"
レキシル,株式会社ビットミックス,IT/通信/インターネット系,大阪府大阪市中央区北浜2-6-18淀屋橋スクエア8F,"17,000千円",椿 晋祐,11～30人,https://bitmix.jp/company/,2010年4月,[]
1on1 Talk,株式会社サイダス,IT/通信/インターネット系,東京都港区芝,"59,860,000円",松田 晋,101～200人,https://www.cydas.com/,2011年10月,"['banto', 'CYDAS PEOPLE', 'mentor']"
サイボウズOffice,,,,,,,,,
Google Workspace,ＫＤＤＩ株式会社,IT/通信/インターネット系,東京都千代田区飯田橋３丁目１０番１０号,"141,852百万円",髙橋 誠,1000人以上,,1984年6月,['Cisco Webex with KDDI']
Garoon,サイボウズ株式会社,IT/通信/インターネット系,東京都中央区日本橋2-7-1東京日本橋タワー27F,613百万円（2017年12月末時点）,青野 慶久（本名：西端 慶久）,501～1000人,,1997年8月,['kintone']
Confluence,,,,,,,,,
desknet's NEO,株式会社ネオジャパン,IT/通信/インターネット系,神奈川県横浜市西区みなとみらい二丁目2-1 横浜ランドマークタワー10階,"2億9,530万円",代表取締役社長 齋藤 晶議,201～300人,https://www.neo.co.jp/,1992年2月,"['ChatLuck', 'AppSuite']"
Aipo,TOWN株式会社,IT/通信/インターネット系,東京都中央区新富1-8-9 THE GATE GINZA EAST 7F,,,31～50人,,,[]
J-MOTTOグループウェア,リスモン・ビジネス・ポータル株式会社,IT/通信/インターネット系,東京都中央区日本橋2-16-5　RMGビル,,藤本 太一,101～200人,,2000年9月,[]
Qast,any株式会社,IT/通信/インターネット系,東京都渋谷区笹塚3-21-5,,吉田和史,2～10人,,2016年10月,[]
トヨクモ安否確認サービス２,トヨクモ株式会社,IT/通信/インターネット系,東京都品川区西五反田二丁目27番3号 A-PLACE 五反田 9階,"379,725,000円",山本 裕次,31～50人,https://toyokumo.co.jp/,2010年8月,[]
NI Collabo 360,,,,,,,,,
GRIDYグループウェア,,,,,,,,,
WaWaoffice for Workspace Organizer,株式会社アイアットOEC,IT/通信/インターネット系,岡山県,,,51～100人,,,"['WaWaFlow', 'WaWaFrontier', 'WaWaD-Be']"
CELF,ＳＣＳＫ株式会社,IT/通信/インターネット系,東京都江東区豊洲３－２－２０豊洲フロント,"21,152百万円",谷原 徹,1000人以上,,1969年10月,[]
Diamond Portal,,,,,,,,,
GroupSession byCloud,日本トータルシステム株式会社,IT/通信/インターネット系,北海道札幌市厚別区下野幌テクノパーク１丁目２－８,5000万円,赤坂　直美,51～100人,https://www.sjts.co.jp/,1979年8月,[]
ecat CLOUD,株式会社FabricArts,IT/通信/インターネット系,広島県,,,31～50人,,,[]
Zoho Connect,ゾーホージャパン株式会社,IT/通信/インターネット系,神奈川県横浜市西区みなとみらい三丁目６番１号　みなとみらいセンタービル13階,9000万円,Manikandan Thangaraj,51～100人,,2001年9月,"['Zoho People', 'Zoho Recruit']"
社内報アプリ,ウィズワークス株式会社,マスコミ/広告/デザイン/ゲーム/エンターテイメント系,東京都新宿区新宿1-26-6　新宿加藤ビルディング5F,"2,300万円",代表取締役社長 兼 CEO　浪木克文,51～100人,,1997年7月,[]
Webex Teams,シスコシステムズ合同会社,IT/通信/インターネット系,東京都港区赤坂9-7-1 ミッドタウン・タワー,"4 億 5,000 万円",デイヴ・ウェスト,1000人以上,,1992年5月,"['Cisco Webex meetings', 'Webex Teams', 'Cisco Umbrella', 'Cisco Meraki']"
Google Workspace,スマートキャンプ株式会社,IT/通信/インターネット系,東京都港区三田3-13-16 三田43MTビル13階,"100,000,000円",古橋 智史,101～200人,https://smartcamp.co.jp/,2014年6月,"['BOXIL', 'BALES', 'Zoom', 'BOXIL Ads', 'BALES CLOUD', 'インサイドセールス業界レポート2019 by スマートキャンプ', 'BOXIL BIZ DEEP', 'バックオフィス「ペーパーレス化」完全ガイド by BOXIL SaaS', 'Lead Brizzy', 'SaaS業界レポート2020', 'インサイドセールス業界レポート2020 by スマートキャンプ', 'ERPポジショニングマップ by BOXIL SaaS', 'BALES CLOUD', 'SaaS業界レポート2021速報版']"
Microsoft 365,日本マイクロソフト株式会社,IT/通信/インターネット系,東京都港区港南 2-16-3 品川グランドセントラルタワー,,,1000人以上,,,"['Microsoft 365', 'Microsoft 365', '【BOXIL EXPO】日本マイクロソフト株式会社＿Microsoft 365']"
,,,,,,,,,
NICE営業物語,,,,,,,,,
FieldPlus,,,,,,,,,
営業日報 MarkⅡ,,,,,,,,,
未来日報,,,,,,,,,
BeWorks,株式会社BELLSOFT,IT/通信/インターネット系,東京都港区浜松町1-20-10　ライオネス浜松町601,"3,000,000円",高橋 亨,11～30人,,1999年1月,['バイク屋さんの顧客管理V4']
ResourceLook Online,株式会社ビービーシステム,IT/通信/インターネット系,東京都港区芝大門1-10-11　芝大門センタービル,7530万円,黒澤　敏彦,101～200人,https://www.bbsystem.co.jp/,1988年11月,"['ビービーシステムのOffice 365 マニュアル提供サービス', 'IBLook', 'グループスケジュール管理「ScheduleLook for Microsoft Teams」', 'Exchange階層型アドレス帳「AddressLook」', '階層型アドレス帳 AddressLook for Microsoft Teams', 'Exchangeグループスケジューラ「GroupLook」', 'Exchangeモバイルソリューション「ExLook」', 'LogLook＋', 'ProcessLook＋']"
ビービーシステムのOffice 365 マニュアル提供サービス,株式会社ビービーシステム,IT/通信/インターネット系,東京都港区芝大門1-10-11　芝大門センタービル,7530万円,黒澤　敏彦,101～200人,https://www.bbsystem.co.jp/,1988年11月,"['ResourceLook Online', 'IBLook', 'グループスケジュール管理「ScheduleLook for Microsoft Teams」', 'Exchange階層型アドレス帳「AddressLook」', '階層型アドレス帳 AddressLook for Microsoft Teams', 'Exchangeグループスケジューラ「GroupLook」', 'Exchangeモバイルソリューション「ExLook」', 'LogLook＋', 'ProcessLook＋']"
INSUITE,株式会社ドリーム・アーツ,IT/通信/インターネット系,東京都渋谷区恵比寿4-20-3　恵比寿ガーデンプレイス29F,30000万円,山本 孝昭,301～500人,,1996年12月,['SmartDB']
Happeo,Happeo,IT/通信/インターネット系,"海外, Pursimiehenkatu 26 C, Helsinki, Finland",,Perttu Ojansuu,51～100人,,2017年,[]
Zoho Creator,ゾーホージャパン株式会社,IT/通信/インターネット系,神奈川県横浜市西区みなとみらい三丁目6番1号,"9,000万円 （シンガポールZoho Corporation Pte. Ltd 100%）",Manikandan Thangaraj,1000人以上,,2001年9月,"['Zoho CRM', 'Zoho Desk', 'Zoho Campaigns', 'Zoho SalesIQ', 'Zoho Social', 'Zoho Projects', 'Zoho Survey', 'Zoho Analytics', 'Zoho Writer', 'Zoho Wiki', 'Zoho Forms', 'Zoho Invoice', 'Zoho Books', 'Zoho Assist']"
mitoco,株式会社テラスカイ,IT/通信/インターネット系,東京都中央区日本橋2-11-2 太陽生命日本橋ビル 15~17階,"10億6,807,4万円",佐藤 秀哉,301～500人,,2006年3月,[]
ジョブカンApps,株式会社DONUTS,IT/通信/インターネット系,東京都渋谷区代々木2丁目2-1 小田急サザンタワー8階 【大阪オフィス】大阪府大阪市浪速区元町1-5−7 ナンバプラザビル,"7,777万円",西村 啓成,301～500人,http://www.donuts.ne.jp/,2007年2月,"['ジョブカン勤怠管理', 'ジョブカンワークフロー', 'ジョブカン経費精算', 'ジョブカン採用管理', 'ジョブカン労務HR', 'ジョブカン給与計算', 'ジョブカン会計']"
デジタルスフィアA‐R‐S,株式会社デジタルスフィア,IT/通信/インターネット系,東京都千代田区神田須田町一丁目２８番地フォーラス神田５階,"2,200万円",宮野　浩一,11～30人,,2005年5月,"['Qlik Sense', 'デジタルスフィア Assembly ERP', 'デジタルスフィアA‐R‐S', 'AuthPoint', 'Basix', 'Basix']"
Azure AD 導入支援サービス,株式会社システナ,IT/通信/インターネット系,東京都港区海岸1丁目2番20号　汐留ビルディング 14F,"15億1,375万円（2020年4月1日現在）",三浦　賢治,1000人以上,,1983年3月,"['標的型攻撃メール訓練', 'フィッシング・BEC訓練', 'Click-Learn', '在宅ワーク時・セキュリティ意識向上eラーニング', 'Zoom徹底活用トレーニング', 'クラウド特化型RPA導入サポート', '新ビジネス導入支援', 'チャットツール利用ヘルプデスクサポート', '自動化導入支援サービス（RPA・マクロ）', 'オンラインイベント～運営サポートサービス～', 'GIGAスクール構想サポート', 'Office 365 QA自動応答サービス（CoCobox）', 'Microsoft Teams・SharePoint管理者向け導入サポート', 'Power Automate導入・活用支援サービス']"
グループスケジュール管理「ScheduleLook for Microsoft Teams」,株式会社ビービーシステム,IT/通信/インターネット系,東京都港区芝大門1-10-11　芝大門センタービル,7530万円,黒澤　敏彦,101～200人,https://www.bbsystem.co.jp/,1988年11月,"['ResourceLook Online', 'ビービーシステムのOffice 365 マニュアル提供サービス', 'IBLook', 'Exchange階層型アドレス帳「AddressLook」', '階層型アドレス帳 AddressLook for Microsoft Teams', 'Exchangeグループスケジューラ「GroupLook」', 'Exchangeモバイルソリューション「ExLook」', 'LogLook＋', 'ProcessLook＋']"
Exchange階層型アドレス帳「AddressLook」,株式会社ビービーシステム,IT/通信/インターネット系,東京都港区芝大門1-10-11　芝大門センタービル,7530万円,黒澤　敏彦,101～200人,https://www.bbsystem.co.jp/,1988年11月,"['ResourceLook Online', 'ビービーシステムのOffice 365 マニュアル提供サービス', 'IBLook', 'グループスケジュール管理「ScheduleLook for Microsoft Teams」', '階層型アドレス帳 AddressLook for Microsoft Teams', 'Exchangeグループスケジューラ「GroupLook」', 'Exchangeモバイルソリューション「ExLook」', 'LogLook＋', 'ProcessLook＋']"
階層型アドレス帳 AddressLook for Microsoft Teams,株式会社ビービーシステム,IT/通信/インターネット系,東京都港区芝大門1-10-11　芝大門センタービル,7530万円,黒澤　敏彦,101～200人,https://www.bbsystem.co.jp/,1988年11月,"['ResourceLook Online', 'ビービーシステムのOffice 365 マニュアル提供サービス', 'IBLook', 'グループスケジュール管理「ScheduleLook for Microsoft Teams」', 'Exchange階層型アドレス帳「AddressLook」', 'Exchangeグループスケジューラ「GroupLook」', 'Exchangeモバイルソリューション「ExLook」', 'LogLook＋', 'ProcessLook＋']"
Exchangeグループスケジューラ「GroupLook」,株式会社ビービーシステム,IT/通信/インターネット系,東京都港区芝大門1-10-11　芝大門センタービル,7530万円,黒澤　敏彦,101～200人,https://www.bbsystem.co.jp/,1988年11月,"['ResourceLook Online', 'ビービーシステムのOffice 365 マニュアル提供サービス', 'IBLook', 'グループスケジュール管理「ScheduleLook for Microsoft Teams」', 'Exchange階層型アドレス帳「AddressLook」', '階層型アドレス帳 AddressLook for Microsoft Teams', 'Exchangeモバイルソリューション「ExLook」', 'LogLook＋', 'ProcessLook＋']"
Exchangeモバイルソリューション「ExLook」,株式会社ビービーシステム,IT/通信/インターネット系,東京都港区芝大門1-10-11　芝大門センタービル,7530万円,黒澤　敏彦,101～200人,https://www.bbsystem.co.jp/,1988年11月,"['ResourceLook Online', 'ビービーシステムのOffice 365 マニュアル提供サービス', 'IBLook', 'グループスケジュール管理「ScheduleLook for Microsoft Teams」', 'Exchange階層型アドレス帳「AddressLook」', '階層型アドレス帳 AddressLook for Microsoft Teams', 'Exchangeグループスケジューラ「GroupLook」', 'LogLook＋', 'ProcessLook＋']"
eValue V Air,株式会社大塚商会,IT/通信/インターネット系,東京都千代田区飯田橋2-18-4,"10,374,851,000円",大塚 裕司,1000人以上,https://www.otsuka-shokai.co.jp/,1961年7月,[]
